from_date,title,count
1989-05-15,Senior Engineer,52
1989-05-15,Technique Leader,10
1989-05-16,Engineer,55
1989-05-16,Staff,60
1989-05-16,Senior Engineer,63
1989-05-16,Senior Staff,67
1989-05-16,Assistant Engineer,8
1989-05-16,Technique Leader,2
1989-05-17,Technique Leader,8
1989-05-17,Engineer,101
1989-05-17,Senior Staff,87
1989-05-17,Assistant Engineer,9
1989-05-17,Staff,87
1989-05-17,Senior Engineer,105
1989-05-18,Technique Leader,2
1989-05-18,Staff,71
1989-05-18,Senior Staff,71
1989-05-18,Senior Engineer,108
1989-05-18,Assistant Engineer,18
1989-05-18,Engineer,107
1989-05-19,Senior Engineer,119
1989-05-19,Assistant Engineer,20
1989-05-19,Engineer,122
1989-05-19,Senior Staff,75
1989-05-19,Technique Leader,6
1989-05-19,Staff,73
1989-05-20,Engineer,52
1989-05-20,Staff,85
1989-05-20,Senior Staff,90
1989-05-20,Technique Leader,8
1989-05-20,Senior Engineer,60
1989-05-21,Technique Leader,4
1989-05-21,Engineer,92
1989-05-21,Senior Engineer,100
1989-05-21,Staff,100
1989-05-21,Senior Staff,102
1989-05-21,Assistant Engineer,6
1989-05-22,Staff,90
1989-05-22,Engineer,87
1989-05-22,Senior Engineer,97
1989-05-22,Technique Leader,2
1989-05-22,Assistant Engineer,25
1989-05-22,Senior Staff,92
1989-05-23,Assistant Engineer,8
1989-05-23,Technique Leader,10
1989-05-23,Engineer,94
1989-05-23,Staff,65
1989-05-23,Senior Staff,61
1989-05-23,Senior Engineer,90
1989-05-24,Assistant Engineer,28
1989-05-24,Engineer,80
1989-05-24,Technique Leader,14
1989-05-24,Staff,99
1989-05-24,Senior Staff,95
1989-05-24,Senior Engineer,82
1989-05-25,Assistant Engineer,30
1989-05-25,Senior Staff,61
1989-05-25,Technique Leader,10
1989-05-25,Engineer,87
1989-05-25,Staff,65
1989-05-25,Senior Engineer,82
1989-05-26,Technique Leader,10
1989-05-26,Senior Staff,106
1989-05-26,Staff,100
1989-05-26,Assistant Engineer,22
1989-05-26,Engineer,98
1989-05-26,Senior Engineer,78
1989-05-27,Assistant Engineer,19
1989-05-27,Senior Staff,86
1989-05-27,Staff,82
1989-05-27,Technique Leader,4
1989-05-27,Senior Engineer,126
1989-05-27,Engineer,135
1989-05-28,Senior Staff,115
1989-05-28,Technique Leader,6
1989-05-28,Engineer,81
1989-05-28,Assistant Engineer,6
1989-05-28,Senior Engineer,86
1989-05-28,Staff,109
1989-05-29,Senior Engineer,66
1989-05-29,Staff,77
1989-05-29,Senior Staff,79
1989-05-29,Assistant Engineer,12
1989-05-29,Engineer,72
1989-05-29,Technique Leader,2
1989-05-30,Engineer,58
1989-05-30,Senior Staff,103
1989-05-30,Senior Engineer,59
1989-05-30,Staff,104
1989-05-30,Technique Leader,4
1989-05-30,Assistant Engineer,7
1989-05-31,Senior Engineer,75
1989-05-31,Staff,81
1989-05-31,Engineer,50
1989-05-31,Technique Leader,4
1989-05-31,Assistant Engineer,2
1989-05-31,Senior Staff,86
1989-06-01,Senior Staff,76
1989-06-01,Engineer,75
1989-06-01,Assistant Engineer,10
1989-06-01,Technique Leader,2
1989-06-01,Staff,73
1989-06-01,Senior Engineer,79
1989-06-02,Engineer,107
1989-06-02,Senior Engineer,103
1989-06-02,Technique Leader,9
1989-06-02,Assistant Engineer,15
1989-06-02,Senior Staff,104
1989-06-02,Staff,88
1989-06-03,Engineer,71
1989-06-03,Senior Engineer,73
1989-06-03,Senior Staff,97
1989-06-03,Assistant Engineer,8
1989-06-03,Staff,95
1989-06-03,Technique Leader,6
1989-06-04,Technique Leader,4
1989-06-04,Assistant Engineer,10
1989-06-04,Senior Engineer,106
1989-06-04,Engineer,100
1989-06-04,Senior Staff,96
1989-06-04,Staff,85
1989-06-05,Engineer,72
1989-06-05,Senior Staff,99
1989-06-05,Assistant Engineer,8
1989-06-05,Staff,91
1989-06-05,Senior Engineer,70
1989-06-05,Technique Leader,9
1989-06-06,Technique Leader,10
1989-06-06,Assistant Engineer,24
1989-06-06,Senior Engineer,92
1989-06-06,Engineer,94
1989-06-06,Staff,79
1989-06-06,Senior Staff,89
1989-06-07,Technique Leader,10
1989-06-07,Senior Staff,93
1989-06-07,Senior Engineer,107
1989-06-07,Assistant Engineer,10
1989-06-07,Engineer,97
1989-06-07,Staff,78
1989-06-08,Senior Staff,87
1989-06-08,Engineer,71
1989-06-08,Technique Leader,8
1989-06-08,Assistant Engineer,5
1989-06-08,Senior Engineer,68
1989-06-08,Staff,85
1989-06-09,Staff,84
1989-06-09,Senior Engineer,72
1989-06-09,Engineer,77
1989-06-09,Manager,4
1989-06-09,Technique Leader,10
1989-06-09,Assistant Engineer,18
1989-06-09,Senior Staff,97
1989-06-10,Engineer,74
1989-06-10,Senior Staff,81
1989-06-10,Senior Engineer,78
1989-06-10,Assistant Engineer,18
1989-06-10,Staff,75
1989-06-10,Technique Leader,8
1989-06-11,Assistant Engineer,6
1989-06-11,Engineer,94
1989-06-11,Staff,147
1989-06-11,Technique Leader,9
1989-06-11,Senior Engineer,114
1989-06-11,Senior Staff,151
1989-06-12,Technique Leader,9
1989-06-12,Engineer,82
1989-06-12,Senior Staff,72
1989-06-12,Staff,74
1989-06-12,Assistant Engineer,9
1989-06-12,Senior Engineer,79
1989-06-13,Senior Engineer,98
1989-06-13,Technique Leader,10
1989-06-13,Staff,76
1989-06-13,Engineer,106
1989-06-13,Assistant Engineer,14
1989-06-13,Senior Staff,84
1989-06-14,Senior Staff,75
1989-06-14,Engineer,96
1989-06-14,Staff,67
1989-06-14,Technique Leader,4
1989-06-14,Senior Engineer,80
1989-06-14,Assistant Engineer,22
1989-06-15,Technique Leader,4
1989-06-15,Senior Engineer,92
1989-06-15,Staff,64
1989-06-15,Engineer,90
1989-06-15,Assistant Engineer,10
1989-06-15,Senior Staff,71
1989-06-16,Engineer,94
1989-06-16,Staff,84
1989-06-16,Senior Staff,83
1989-06-16,Technique Leader,6
1989-06-16,Assistant Engineer,26
1989-06-16,Senior Engineer,84
1989-06-17,Senior Staff,55
1989-06-17,Senior Engineer,76
1989-06-17,Staff,51
1989-06-17,Assistant Engineer,10
1989-06-17,Engineer,73
1989-06-17,Technique Leader,5
1989-06-18,Assistant Engineer,11
1989-06-18,Senior Engineer,92
1989-06-18,Engineer,95
1989-06-18,Senior Staff,87
1989-06-18,Technique Leader,2
1989-06-18,Staff,87
1989-06-19,Assistant Engineer,10
1989-06-19,Senior Staff,99
1989-06-19,Engineer,83
1989-06-19,Technique Leader,3
1989-06-19,Senior Engineer,87
1989-06-19,Staff,93
1989-06-20,Senior Staff,80
1989-06-20,Senior Engineer,88
1989-06-20,Staff,63
1989-06-20,Technique Leader,8
1989-06-20,Engineer,90
1989-06-20,Assistant Engineer,10
1989-06-21,Engineer,72
1989-06-21,Technique Leader,2
1989-06-21,Senior Engineer,70
1989-06-21,Senior Staff,91
1989-06-21,Assistant Engineer,6
1989-06-21,Staff,80
1989-06-22,Engineer,59
1989-06-22,Assistant Engineer,10
1989-06-22,Senior Staff,62
1989-06-22,Senior Engineer,51
1989-06-22,Technique Leader,4
1989-06-22,Staff,62
1989-06-23,Assistant Engineer,19
1989-06-23,Senior Engineer,69
1989-06-23,Staff,97
1989-06-23,Engineer,63
1989-06-23,Technique Leader,4
1989-06-23,Senior Staff,98
1989-06-24,Engineer,119
1989-06-24,Technique Leader,6
1989-06-24,Assistant Engineer,18
1989-06-24,Senior Engineer,115
1989-06-24,Staff,61
1989-06-24,Senior Staff,66
1989-06-25,Assistant Engineer,20
1989-06-25,Engineer,64
1989-06-25,Senior Staff,82
1989-06-25,Senior Engineer,68
1989-06-25,Staff,70
1989-06-25,Technique Leader,6
1989-06-26,Senior Staff,93
1989-06-26,Engineer,94
1989-06-26,Senior Engineer,92
1989-06-26,Assistant Engineer,20
1989-06-26,Staff,95
1989-06-26,Technique Leader,2
1989-06-27,Technique Leader,2
1989-06-27,Staff,44
1989-06-27,Assistant Engineer,14
1989-06-27,Senior Engineer,74
1989-06-27,Engineer,80
1989-06-27,Senior Staff,52
1989-06-28,Engineer,65
1989-06-28,Staff,56
1989-06-28,Senior Staff,60
1989-06-28,Assistant Engineer,14
1989-06-28,Senior Engineer,61
1989-06-28,Technique Leader,4
1989-06-29,Technique Leader,20
1989-06-29,Assistant Engineer,11
1989-06-29,Senior Engineer,63
1989-06-29,Staff,47
1989-06-29,Senior Staff,57
1989-06-29,Engineer,52
1989-06-30,Senior Engineer,88
1989-06-30,Assistant Engineer,12
1989-06-30,Technique Leader,6
1989-06-30,Engineer,98
1989-06-30,Senior Staff,87
1989-06-30,Staff,70
1989-07-01,Assistant Engineer,14
1989-07-01,Senior Staff,53
1989-07-01,Senior Engineer,36
1989-07-01,Engineer,46
1989-07-01,Technique Leader,4
1989-07-01,Staff,46
1989-07-02,Assistant Engineer,14
1989-07-02,Technique Leader,4
1989-07-02,Senior Staff,63
1989-07-02,Staff,53
1989-07-02,Engineer,78
1989-07-02,Senior Engineer,75
1989-07-03,Senior Engineer,109
1989-07-03,Staff,71
1989-07-03,Technique Leader,2
1989-07-03,Senior Staff,77
1989-07-03,Assistant Engineer,4
1989-07-03,Engineer,101
1989-07-04,Staff,84
1989-07-04,Engineer,94
1989-07-04,Technique Leader,2
1989-07-04,Senior Staff,96
1989-07-04,Assistant Engineer,14
1989-07-04,Senior Engineer,91
1989-07-05,Assistant Engineer,9
1989-07-05,Engineer,66
1989-07-05,Senior Staff,85
1989-07-05,Senior Engineer,84
1989-07-05,Staff,84
1989-07-05,Technique Leader,2
1989-07-06,Technique Leader,5
1989-07-06,Senior Staff,101
1989-07-06,Engineer,104
1989-07-06,Staff,97
1989-07-06,Senior Engineer,98
1989-07-06,Assistant Engineer,22
1989-07-07,Engineer,96
1989-07-07,Staff,71
1989-07-07,Technique Leader,10
1989-07-07,Assistant Engineer,8
1989-07-07,Senior Engineer,88
1989-07-07,Senior Staff,73
1989-07-08,Senior Engineer,81
1989-07-08,Engineer,74
1989-07-08,Assistant Engineer,12
1989-07-08,Staff,52
1989-07-08,Technique Leader,13
1989-07-08,Senior Staff,55
1989-07-09,Engineer,99
1989-07-09,Technique Leader,6
1989-07-09,Staff,94
1989-07-09,Senior Staff,96
1989-07-09,Assistant Engineer,8
1989-07-09,Senior Engineer,95
1989-07-10,Engineer,78
1989-07-10,Staff,56
1989-07-10,Senior Engineer,64
1989-07-10,Assistant Engineer,32
1989-07-10,Manager,4
1989-07-10,Technique Leader,13
1989-07-10,Senior Staff,64
1989-07-11,Senior Staff,107
1989-07-11,Staff,105
1989-07-11,Engineer,99
1989-07-11,Technique Leader,12
1989-07-11,Senior Engineer,94
1989-07-11,Assistant Engineer,14
1989-07-12,Staff,101
1989-07-12,Senior Staff,103
1989-07-12,Technique Leader,2
1989-07-12,Engineer,51
1989-07-12,Senior Engineer,69
1989-07-13,Assistant Engineer,20
1989-07-13,Staff,78
1989-07-13,Senior Staff,82
1989-07-13,Engineer,91
1989-07-13,Senior Engineer,96
1989-07-13,Technique Leader,8
1989-07-14,Senior Engineer,115
1989-07-14,Technique Leader,4
1989-07-14,Senior Staff,93
1989-07-14,Assistant Engineer,18
1989-07-14,Engineer,108
1989-07-14,Staff,93
1989-07-15,Senior Staff,99
1989-07-15,Staff,85
1989-07-15,Technique Leader,8
1989-07-15,Senior Engineer,107
1989-07-15,Engineer,102
1989-07-15,Assistant Engineer,10
1989-07-16,Engineer,110
1989-07-16,Staff,64
1989-07-16,Senior Engineer,122
1989-07-16,Technique Leader,6
1989-07-16,Senior Staff,68
1989-07-16,Assistant Engineer,10
1989-07-17,Technique Leader,4
1989-07-17,Senior Engineer,86
1989-07-17,Assistant Engineer,26
1989-07-17,Staff,72
1989-07-17,Senior Staff,76
1989-07-17,Engineer,105
1989-07-18,Engineer,62
1989-07-18,Senior Engineer,62
1989-07-18,Staff,76
1989-07-18,Senior Staff,84
1989-07-18,Technique Leader,2
1989-07-18,Assistant Engineer,4
1989-07-19,Senior Staff,92
1989-07-19,Engineer,60
1989-07-19,Staff,84
1989-07-19,Technique Leader,8
1989-07-19,Senior Engineer,54
1989-07-19,Assistant Engineer,8
1989-07-20,Senior Staff,78
1989-07-20,Engineer,81
1989-07-20,Staff,70
1989-07-20,Assistant Engineer,10
1989-07-20,Senior Engineer,87
1989-07-20,Technique Leader,4
1989-07-21,Senior Staff,93
1989-07-21,Senior Engineer,115
1989-07-21,Engineer,102
1989-07-21,Staff,86
1989-07-21,Technique Leader,11
1989-07-21,Assistant Engineer,12
1989-07-22,Technique Leader,6
1989-07-22,Senior Staff,88
1989-07-22,Senior Engineer,115
1989-07-22,Engineer,121
1989-07-22,Staff,82
1989-07-22,Assistant Engineer,18
1989-07-23,Technique Leader,4
1989-07-23,Senior Engineer,80
1989-07-23,Senior Staff,73
1989-07-23,Assistant Engineer,6
1989-07-23,Engineer,80
1989-07-23,Staff,69
1989-07-24,Engineer,94
1989-07-24,Assistant Engineer,10
1989-07-24,Senior Engineer,94
1989-07-24,Staff,57
1989-07-24,Senior Staff,59
1989-07-24,Technique Leader,4
1989-07-25,Staff,77
1989-07-25,Assistant Engineer,2
1989-07-25,Senior Engineer,60
1989-07-25,Technique Leader,4
1989-07-25,Senior Staff,79
1989-07-25,Engineer,48
1989-07-26,Assistant Engineer,24
1989-07-26,Senior Staff,72
1989-07-26,Staff,64
1989-07-26,Senior Engineer,80
1989-07-26,Technique Leader,4
1989-07-26,Engineer,84
1989-07-27,Senior Engineer,72
1989-07-27,Staff,82
1989-07-27,Engineer,76
1989-07-27,Technique Leader,8
1989-07-27,Assistant Engineer,8
1989-07-27,Senior Staff,84
1989-07-28,Assistant Engineer,12
1989-07-28,Staff,118
1989-07-28,Senior Engineer,87
1989-07-28,Engineer,89
1989-07-28,Senior Staff,128
1989-07-28,Technique Leader,6
1989-07-29,Senior Engineer,67
1989-07-29,Technique Leader,4
1989-07-29,Staff,95
1989-07-29,Engineer,63
1989-07-29,Assistant Engineer,12
1989-07-29,Senior Staff,97
1989-07-30,Senior Engineer,97
1989-07-30,Senior Staff,58
1989-07-30,Engineer,97
1989-07-30,Assistant Engineer,14
1989-07-30,Staff,48
1989-07-30,Technique Leader,2
1989-07-31,Technique Leader,6
1989-07-31,Senior Staff,60
1989-07-31,Assistant Engineer,8
1989-07-31,Senior Engineer,72
1989-07-31,Staff,52
1989-07-31,Engineer,74
1989-08-01,Assistant Engineer,25
1989-08-01,Senior Engineer,98
1989-08-01,Staff,109
1989-08-01,Senior Staff,111
1989-08-01,Engineer,93
1989-08-01,Technique Leader,7
1989-08-02,Senior Engineer,121
1989-08-02,Staff,83
1989-08-02,Senior Staff,88
1989-08-02,Engineer,111
1989-08-02,Technique Leader,4
1989-08-02,Assistant Engineer,16
1989-08-03,Senior Staff,96
1989-08-03,Senior Engineer,54
1989-08-03,Engineer,68
1989-08-03,Assistant Engineer,12
1989-08-03,Staff,88
1989-08-03,Technique Leader,15
1989-08-04,Engineer,93
1989-08-04,Staff,61
1989-08-04,Technique Leader,9
1989-08-04,Senior Staff,61
1989-08-04,Senior Engineer,91
1989-08-04,Assistant Engineer,8
1989-08-05,Senior Staff,72
1989-08-05,Assistant Engineer,12
1989-08-05,Technique Leader,2
1989-08-05,Senior Engineer,71
1989-08-05,Staff,66
1989-08-05,Engineer,65
1989-08-06,Technique Leader,11
1989-08-06,Senior Engineer,92
1989-08-06,Staff,48
1989-08-06,Senior Staff,52
1989-08-06,Assistant Engineer,2
1989-08-06,Engineer,87
1989-08-07,Senior Engineer,118
1989-08-07,Engineer,120
1989-08-07,Senior Staff,102
1989-08-07,Staff,84
1989-08-07,Assistant Engineer,15
1989-08-07,Technique Leader,8
1989-08-08,Senior Engineer,88
1989-08-08,Assistant Engineer,16
1989-08-08,Technique Leader,6
1989-08-08,Senior Staff,104
1989-08-08,Engineer,85
1989-08-08,Staff,100
1989-08-09,Staff,90
1989-08-09,Engineer,72
1989-08-09,Assistant Engineer,7
1989-08-09,Senior Staff,96
1989-08-09,Senior Engineer,59
1989-08-09,Technique Leader,11
1989-08-10,Engineer,70
1989-08-10,Senior Staff,98
1989-08-10,Staff,87
1989-08-10,Technique Leader,4
1989-08-10,Assistant Engineer,20
1989-08-10,Senior Engineer,72
1989-08-11,Senior Engineer,78
1989-08-11,Engineer,87
1989-08-11,Senior Staff,70
1989-08-11,Staff,70
1989-08-11,Technique Leader,2
1989-08-11,Assistant Engineer,20
1989-08-12,Staff,52
1989-08-12,Technique Leader,7
1989-08-12,Assistant Engineer,6
1989-08-12,Senior Staff,52
1989-08-12,Senior Engineer,53
1989-08-12,Engineer,56
1989-08-13,Engineer,69
1989-08-13,Senior Engineer,73
1989-08-13,Assistant Engineer,8
1989-08-13,Staff,87
1989-08-13,Technique Leader,11
1989-08-13,Senior Staff,91
1989-08-14,Senior Staff,60
1989-08-14,Assistant Engineer,33
1989-08-14,Engineer,103
1989-08-14,Technique Leader,6
1989-08-14,Staff,67
1989-08-14,Senior Engineer,109
1989-08-15,Senior Engineer,120
1989-08-15,Engineer,114
1989-08-15,Senior Staff,98
1989-08-15,Technique Leader,4
1989-08-15,Staff,87
1989-08-15,Assistant Engineer,18
1989-08-16,Engineer,85
1989-08-16,Assistant Engineer,28
1989-08-16,Staff,90
1989-08-16,Technique Leader,2
1989-08-16,Senior Engineer,77
1989-08-16,Senior Staff,93
1989-08-17,Senior Staff,84
1989-08-17,Assistant Engineer,10
1989-08-17,Engineer,90
1989-08-17,Staff,78
1989-08-17,Senior Engineer,86
1989-08-18,Senior Engineer,81
1989-08-18,Engineer,80
1989-08-18,Technique Leader,4
1989-08-18,Senior Staff,96
1989-08-18,Staff,88
1989-08-18,Assistant Engineer,12
1989-08-19,Staff,37
1989-08-19,Assistant Engineer,16
1989-08-19,Engineer,105
1989-08-19,Senior Engineer,109
1989-08-19,Technique Leader,4
1989-08-19,Senior Staff,39
1989-08-20,Senior Engineer,78
1989-08-20,Senior Staff,88
1989-08-20,Staff,84
1989-08-20,Assistant Engineer,14
1989-08-20,Engineer,80
1989-08-20,Technique Leader,8
1989-08-21,Senior Staff,92
1989-08-21,Engineer,98
1989-08-21,Assistant Engineer,18
1989-08-21,Senior Engineer,102
1989-08-21,Technique Leader,8
1989-08-21,Staff,84
1989-08-22,Assistant Engineer,6
1989-08-22,Technique Leader,4
1989-08-22,Engineer,70
1989-08-22,Staff,70
1989-08-22,Senior Engineer,68
1989-08-22,Senior Staff,90
1989-08-23,Assistant Engineer,14
1989-08-23,Staff,117
1989-08-23,Senior Engineer,96
1989-08-23,Technique Leader,4
1989-08-23,Senior Staff,116
1989-08-23,Engineer,95
1989-08-24,Technique Leader,4
1989-08-24,Engineer,63
1989-08-24,Senior Staff,83
1989-08-24,Assistant Engineer,12
1989-08-24,Staff,65
1989-08-24,Senior Engineer,57
1989-08-25,Senior Engineer,94
1989-08-25,Senior Staff,96
1989-08-25,Engineer,82
1989-08-25,Technique Leader,2
1989-08-25,Staff,89
1989-08-26,Technique Leader,6
1989-08-26,Staff,65
1989-08-26,Engineer,65
1989-08-26,Assistant Engineer,6
1989-08-26,Senior Staff,73
1989-08-26,Senior Engineer,63
1989-08-27,Senior Staff,88
1989-08-27,Staff,84
1989-08-27,Technique Leader,2
1989-08-27,Senior Engineer,61
1989-08-27,Engineer,48
1989-08-28,Senior Staff,65
1989-08-28,Assistant Engineer,8
1989-08-28,Engineer,107
1989-08-28,Technique Leader,2
1989-08-28,Staff,56
1989-08-28,Senior Engineer,117
1989-08-29,Technique Leader,8
1989-08-29,Senior Staff,96
1989-08-29,Assistant Engineer,20
1989-08-29,Senior Engineer,124
1989-08-29,Engineer,124
1989-08-29,Staff,82
1989-08-30,Technique Leader,5
1989-08-30,Senior Engineer,100
1989-08-30,Senior Staff,109
1989-08-30,Assistant Engineer,8
1989-08-30,Engineer,101
1989-08-30,Staff,107
1989-08-31,Assistant Engineer,10
1989-08-31,Technique Leader,4
1989-08-31,Senior Staff,93
1989-08-31,Staff,75
1989-08-31,Engineer,90
1989-08-31,Senior Engineer,90
1989-09-01,Technique Leader,4
1989-09-01,Engineer,122
1989-09-01,Assistant Engineer,24
1989-09-01,Staff,41
1989-09-01,Senior Engineer,116
1989-09-01,Senior Staff,51
1989-09-02,Staff,87
1989-09-02,Engineer,58
1989-09-02,Senior Engineer,60
1989-09-02,Senior Staff,95
1989-09-02,Assistant Engineer,15
1989-09-02,Technique Leader,8
1989-09-03,Senior Staff,78
1989-09-03,Technique Leader,4
1989-09-03,Engineer,126
1989-09-03,Senior Engineer,115
1989-09-03,Staff,74
1989-09-03,Assistant Engineer,16
1989-09-04,Senior Staff,101
1989-09-04,Senior Engineer,80
1989-09-04,Engineer,73
1989-09-04,Staff,85
1989-09-04,Assistant Engineer,4
1989-09-04,Technique Leader,4
1989-09-05,Staff,61
1989-09-05,Assistant Engineer,21
1989-09-05,Technique Leader,6
1989-09-05,Senior Engineer,77
1989-09-05,Engineer,97
1989-09-05,Senior Staff,70
1989-09-06,Senior Engineer,97
1989-09-06,Technique Leader,6
1989-09-06,Senior Staff,72
1989-09-06,Assistant Engineer,8
1989-09-06,Staff,82
1989-09-06,Engineer,93
1989-09-07,Senior Engineer,101
1989-09-07,Staff,108
1989-09-07,Senior Staff,112
1989-09-07,Engineer,111
1989-09-07,Technique Leader,4
1989-09-07,Assistant Engineer,25
1989-09-08,Engineer,67
1989-09-08,Staff,79
1989-09-08,Senior Engineer,63
1989-09-08,Technique Leader,2
1989-09-08,Assistant Engineer,8
1989-09-08,Senior Staff,87
1989-09-09,Engineer,65
1989-09-09,Technique Leader,10
1989-09-09,Senior Staff,70
1989-09-09,Staff,70
1989-09-09,Assistant Engineer,4
1989-09-09,Senior Engineer,63
1989-09-10,Engineer,87
1989-09-10,Staff,92
1989-09-10,Senior Staff,90
1989-09-10,Technique Leader,4
1989-09-10,Senior Engineer,88
1989-09-10,Assistant Engineer,18
1989-09-11,Assistant Engineer,2
1989-09-11,Engineer,66
1989-09-11,Senior Engineer,78
1989-09-11,Senior Staff,76
1989-09-11,Staff,68
1989-09-11,Technique Leader,4
1989-09-12,Assistant Engineer,21
1989-09-12,Engineer,84
1989-09-12,Senior Engineer,96
1989-09-12,Staff,103
1989-09-12,Senior Staff,108
1989-09-12,Technique Leader,10
1989-09-13,Staff,101
1989-09-13,Technique Leader,7
1989-09-13,Engineer,69
1989-09-13,Senior Staff,107
1989-09-13,Senior Engineer,63
1989-09-13,Assistant Engineer,8
1989-09-14,Assistant Engineer,18
1989-09-14,Staff,66
1989-09-14,Senior Engineer,114
1989-09-14,Engineer,108
1989-09-14,Technique Leader,6
1989-09-14,Senior Staff,66
1989-09-15,Technique Leader,4
1989-09-15,Senior Engineer,82
1989-09-15,Assistant Engineer,35
1989-09-15,Engineer,78
1989-09-15,Senior Staff,74
1989-09-15,Staff,72
1989-09-16,Senior Engineer,83
1989-09-16,Assistant Engineer,24
1989-09-16,Senior Staff,74
1989-09-16,Staff,62
1989-09-16,Technique Leader,4
1989-09-16,Engineer,92
1989-09-17,Senior Engineer,95
1989-09-17,Engineer,99
1989-09-17,Technique Leader,13
1989-09-17,Senior Staff,68
1989-09-17,Assistant Engineer,8
1989-09-17,Staff,68
1989-09-18,Senior Engineer,65
1989-09-18,Technique Leader,5
1989-09-18,Engineer,64
1989-09-18,Staff,92
1989-09-18,Assistant Engineer,10
1989-09-18,Senior Staff,98
1989-09-19,Senior Engineer,89
1989-09-19,Staff,70
1989-09-19,Senior Staff,83
1989-09-19,Assistant Engineer,8
1989-09-19,Engineer,103
1989-09-20,Senior Staff,62
